date_of_death,new_deaths,cumulative_deaths,data_as_of,data_loaded_at
07/25/2024 12:00:00 AM,0,1346,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
07/26/2024 12:00:00 AM,1,1347,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
07/27/2024 12:00:00 AM,0,1347,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
07/28/2024 12:00:00 AM,0,1347,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
07/29/2024 12:00:00 AM,1,1348,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
07/30/2024 12:00:00 AM,1,1349,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
07/31/2024 12:00:00 AM,0,1349,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/01/2024 12:00:00 AM,1,1350,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/02/2024 12:00:00 AM,0,1350,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/03/2024 12:00:00 AM,0,1350,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/04/2024 12:00:00 AM,1,1351,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/05/2024 12:00:00 AM,0,1351,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/06/2024 12:00:00 AM,0,1351,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/07/2024 12:00:00 AM,0,1351,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/08/2024 12:00:00 AM,1,1352,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/09/2024 12:00:00 AM,0,1352,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/10/2024 12:00:00 AM,0,1352,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/11/2024 12:00:00 AM,1,1353,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/12/2024 12:00:00 AM,0,1353,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/13/2024 12:00:00 AM,0,1353,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/14/2024 12:00:00 AM,1,1354,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/15/2024 12:00:00 AM,0,1354,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/16/2024 12:00:00 AM,1,1355,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/17/2024 12:00:00 AM,1,1356,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/18/2024 12:00:00 AM,1,1357,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/19/2024 12:00:00 AM,1,1358,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/20/2024 12:00:00 AM,1,1359,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/21/2024 12:00:00 AM,0,1359,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/22/2024 12:00:00 AM,0,1359,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/23/2024 12:00:00 AM,0,1359,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/24/2024 12:00:00 AM,0,1359,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/25/2024 12:00:00 AM,1,1360,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/26/2024 12:00:00 AM,1,1361,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/27/2024 12:00:00 AM,1,1362,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/28/2024 12:00:00 AM,1,1363,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/29/2024 12:00:00 AM,1,1364,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/30/2024 12:00:00 AM,0,1364,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
08/31/2024 12:00:00 AM,0,1364,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/01/2024 12:00:00 AM,1,1365,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/02/2024 12:00:00 AM,0,1365,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/03/2024 12:00:00 AM,0,1365,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/04/2024 12:00:00 AM,0,1365,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/05/2024 12:00:00 AM,0,1365,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/06/2024 12:00:00 AM,1,1366,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/07/2024 12:00:00 AM,1,1367,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/08/2024 12:00:00 AM,0,1367,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/09/2024 12:00:00 AM,0,1367,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/10/2024 12:00:00 AM,0,1367,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/11/2024 12:00:00 AM,0,1367,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/12/2024 12:00:00 AM,0,1367,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/13/2024 12:00:00 AM,0,1367,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/14/2024 12:00:00 AM,0,1367,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/15/2024 12:00:00 AM,0,1367,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/16/2024 12:00:00 AM,0,1367,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/17/2024 12:00:00 AM,0,1367,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/18/2024 12:00:00 AM,1,1368,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/19/2024 12:00:00 AM,1,1369,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/20/2024 12:00:00 AM,1,1370,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/21/2024 12:00:00 AM,0,1370,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/22/2024 12:00:00 AM,0,1370,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/23/2024 12:00:00 AM,0,1370,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/24/2024 12:00:00 AM,0,1370,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/25/2024 12:00:00 AM,0,1370,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/26/2024 12:00:00 AM,0,1370,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/27/2024 12:00:00 AM,2,1372,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/28/2024 12:00:00 AM,0,1372,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/29/2024 12:00:00 AM,0,1372,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
09/30/2024 12:00:00 AM,0,1372,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/01/2024 12:00:00 AM,0,1372,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/02/2024 12:00:00 AM,0,1372,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/03/2024 12:00:00 AM,0,1372,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/04/2024 12:00:00 AM,0,1372,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/05/2024 12:00:00 AM,0,1372,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/06/2024 12:00:00 AM,0,1372,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/07/2024 12:00:00 AM,0,1372,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/08/2024 12:00:00 AM,0,1372,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/09/2024 12:00:00 AM,0,1372,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/10/2024 12:00:00 AM,1,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/11/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/12/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/13/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/14/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/15/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/16/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/17/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/18/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/19/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/20/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/21/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/22/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/23/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/24/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/25/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/26/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/27/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/28/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/29/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/30/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
10/31/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/01/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/02/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/03/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/04/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/05/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/06/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/07/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/08/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/09/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/10/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/11/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/12/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/13/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/14/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/15/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/16/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/17/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/18/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/19/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/20/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/21/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/22/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/23/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/24/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/25/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
11/26/2024 12:00:00 AM,0,1373,11/26/2024 12:00:00 AM,12/05/2024 05:33:19 AM
